Date,Region,Orders_Received,Production_Output,Transportation_Time_Days,Defect_Rate,Fuel_Cost_per_Litre,Avg_Delivery_Delay_Days,Total_Cost,Revenue,Profit
2025-01-26,Chennai,352,302,4.017,0.031,76.838,1.132,37574.382,70400.0,32825.618
2025-01-26,Hyderabad,319,303,4.128,0.04,79.649,0.582,37447.662,63800.0,26352.338
2025-01-27,Mumbai,361,344,6.039,0.03,100.041,1.131,42845.754,72200.0,29354.246
2025-01-27,Delhi,320,280,4.03,0.033,79.427,1.886,35337.449,64000.0,28662.551
2025-01-27,Bangalore,364,313,5.694,0.017,93.92,1.593,39295.648,72800.0,33504.352
2025-01-27,Chennai,396,375,3.513,0.01,107.352,1.236,46691.318,79200.0,32508.682
2025-01-27,Hyderabad,389,343,3.373,0.04,101.82,2.073,43214.924,77800.0,34585.076
2025-01-28,Mumbai,288,273,3.057,0.037,92.206,1.818,34590.88,57600.0,23009.12
2025-01-28,Delhi,287,280,4.795,0.039,72.354,1.731,35189.27,57400.0,22210.73
2025-01-28,Bangalore,353,342,5.894,0.028,98.956,1.717,42887.941,70600.0,27712.059
2025-01-28,Chennai,211,195,2.138,0.018,88.137,1.284,24923.481,42200.0,17276.519
2025-01-28,Hyderabad,339,327,4.91,0.012,78.066,1.717,40878.99,67800.0,26921.01
2025-01-29,Mumbai,334,289,6.244,0.043,75.494,2.338,36603.737,66800.0,30196.263
2025-01-29,Delhi,256,224,2.851,0.046,106.114,2.207,29044.641,51200.0,22155.359
2025-01-29,Bangalore,272,255,6.27,0.026,108.671,1.978,32675.734,54400.0,21724.266
2025-01-29,Chennai,308,292,2.325,0.022,82.743,0.818,36276.666,61600.0,25323.334
2025-01-29,Hyderabad,372,345,5.012,0.037,83.646,0.929,42700.903,74400.0,31699.097
2025-01-30,Mumbai,377,356,3.979,0.029,71.466,1.228,44048.889,75400.0,31351.111
2025-01-30,Delhi,210,202,3.253,0.029,95.5,2.181,26285.286,42000.0,15714.714
2025-01-30,Bangalore,257,248,2.631,0.011,103.012,0.707,31143.518,51400.0,20256.482
2025-01-30,Chennai,357,329,3.784,0.049,71.763,1.244,40819.492,71400.0,30580.508
2025-01-30,Hyderabad,263,231,2.377,0.025,73.411,1.757,29332.457,52600.0,23267.543
2025-01-31,Mumbai,222,192,4.434,0.018,108.338,1.277,24761.731,44400.0,19638.269
2025-01-31,Delhi,269,262,2.221,0.043,100.63,1.401,33146.892,53800.0,20653.108
2025-01-31,Bangalore,331,294,3.568,0.043,105.567,2.238,37454.591,66200.0,28745.409
2025-01-31,Chennai,236,201,2.504,0.014,78.121,1.302,25552.326,47200.0,21647.674
2025-01-31,Hyderabad,290,260,5.618,0.047,71.478,1.158,32493.922,58000.0,25506.078
2025-02-01,Mumbai,208,193,3.922,0.028,91.566,2.359,25255.1,41600.0,16344.9
2025-02-01,Delhi,386,371,4.341,0.027,81.534,1.634,46152.353,77200.0,31047.647
2025-02-01,Bangalore,210,190,6.556,0.018,80.592,0.611,23911.462,42000.0,18088.538
2025-02-01,Chennai,220,188,2.578,0.024,83.336,1.804,24295.501,44000.0,19704.499
2025-02-01,Hyderabad,209,184,5.291,0.036,78.992,1.766,23752.745,41800.0,18047.255
2025-02-02,Mumbai,284,272,6.932,0.048,82.431,1.14,34034.391,56800.0,22765.609
2025-02-02,Delhi,389,340,3.768,0.014,72.698,2.173,42613.241,77800.0,35186.759
2025-02-02,Bangalore,260,248,4.459,0.031,99.386,1.065,31286.603,52000.0,20713.397
2025-02-02,Chennai,261,231,2.304,0.023,81.854,1.56,29318.676,52200.0,22881.324
2025-02-02,Hyderabad,283,261,3.889,0.042,79.99,0.537,32388.43,56600.0,24211.57
2025-02-03,Mumbai,248,231,6.125,0.03,92.162,0.703,28992.994,49600.0,20607.006
2025-02-03,Delhi,223,210,3.68,0.032,79.539,0.706,26348.58,44600.0,18251.42
2025-02-03,Bangalore,241,215,2.892,0.032,90.332,0.826,27116.471,48200.0,21083.529
2025-02-03,Chennai,241,206,5.639,0.012,93.389,1.149,26228.187,48200.0,21971.813
2025-02-03,Hyderabad,341,322,2.875,0.011,107.258,1.633,40528.942,68200.0,27671.058
2025-02-04,Mumbai,250,237,6.08,0.036,102.911,0.947,29942.736,50000.0,20057.264
2025-02-04,Delhi,389,348,2.508,0.026,88.353,1.878,43582.673,77800.0,34217.327
2025-02-04,Bangalore,272,253,3.671,0.048,70.711,1.923,32028.691,54400.0,22371.309
2025-02-04,Chennai,259,245,3.453,0.036,95.247,0.551,30628.182,51800.0,21171.818
2025-02-04,Hyderabad,306,260,2.016,0.046,95.693,1.381,32847.514,61200.0,28352.486
2025-02-05,Mumbai,211,203,6.228,0.025,75.228,1.014,25619.38,42200.0,16580.62
2025-02-05,Delhi,382,337,4.656,0.029,105.285,0.84,41912.941,76400.0,34487.059
2025-02-05,Bangalore,308,273,3.208,0.036,91.567,1.651,34500.917,61600.0,27099.083
2025-02-05,Chennai,358,335,3.847,0.027,75.381,1.128,41517.741,71600.0,30082.259
2025-02-05,Hyderabad,368,326,5.051,0.02,97.202,1.1,40642.073,73600.0,32957.927
2025-02-06,Mumbai,230,203,2.357,0.037,108.829,2.365,26630.716,46000.0,19369.284
2025-02-06,Delhi,300,269,4.562,0.042,107.762,1.811,34262.965,60000.0,25737.035
2025-02-06,Bangalore,309,269,4.609,0.028,75.208,1.528,33796.063,61800.0,28003.937
2025-02-06,Chennai,226,194,3.368,0.049,106.781,1.4,25047.617,45200.0,20152.383
2025-02-06,Hyderabad,296,289,6.415,0.034,77.631,0.501,35707.01,59200.0,23492.99
2025-02-07,Mumbai,340,322,5.833,0.011,95.011,2.104,40641.931,68000.0,27358.069
2025-02-07,Delhi,217,194,6.105,0.011,93.374,1.389,24908.318,43400.0,18491.682
2025-02-07,Bangalore,358,342,6.897,0.013,85.002,0.783,42281.366,71600.0,29318.634
2025-02-07,Chennai,321,284,4.458,0.022,96.112,1.731,35906.873,64200.0,28293.127
2025-02-07,Hyderabad,337,294,3.442,0.048,87.54,1.072,36691.459,67400.0,30708.541
2025-02-08,Mumbai,276,254,2.657,0.016,71.474,2.201,32294.99,55200.0,22905.01
2025-02-08,Delhi,224,218,6.655,0.036,105.458,1.029,27728.854,44800.0,17071.146
2025-02-08,Bangalore,230,219,5.396,0.034,82.31,0.637,27421.811,46000.0,18578.189
2025-02-08,Chennai,258,226,3.216,0.03,102.301,2.297,29291.346,51600.0,22308.654
2025-02-08,Hyderabad,374,320,5.123,0.028,76.784,0.958,39646.821,74800.0,35153.179
2025-02-09,Mumbai,302,278,2.885,0.024,74.327,1.464,34835.341,60400.0,25564.659
2025-02-09,Delhi,316,275,2.922,0.013,71.449,1.444,34436.453,63200.0,28763.547
2025-02-09,Bangalore,386,336,5.68,0.05,76.561,0.923,41547.26,77200.0,35652.74
2025-02-09,Chennai,310,271,6.612,0.016,81.319,0.94,33803.305,62000.0,28196.695
2025-02-09,Hyderabad,253,218,6.95,0.023,83.048,1.548,27764.712,50600.0,22835.288
2025-02-10,Mumbai,230,212,5.009,0.023,99.381,1.552,27209.875,46000.0,18790.125
2025-02-10,Delhi,331,316,4.527,0.043,103.201,0.787,39345.547,66200.0,26854.453
2025-02-10,Bangalore,230,206,6.132,0.038,76.21,1.389,26176.614,46000.0,19823.386
2025-02-10,Chennai,283,251,3.884,0.045,103.535,1.45,31880.318,56600.0,24719.682
2025-02-10,Hyderabad,338,326,5.942,0.015,100.834,0.67,40463.556,67600.0,27136.444
2025-02-11,Mumbai,374,350,3.741,0.026,72.533,2.106,43778.232,74800.0,31021.768
2025-02-11,Delhi,213,196,2.079,0.014,90.997,0.975,24917.577,42600.0,17682.423
2025-02-11,Bangalore,279,266,4.716,0.036,101.429,2.028,33948.283,55800.0,21851.717
2025-02-11,Chennai,349,340,2.682,0.022,87.053,0.537,41938.88,69800.0,27861.12
2025-02-11,Hyderabad,222,189,3.002,0.045,99.34,0.853,24100.093,44400.0,20299.907
2025-02-12,Mumbai,220,192,5.564,0.028,104.759,0.921,24547.917,44000.0,19452.083
2025-02-12,Delhi,250,213,5.805,0.044,100.576,1.963,27547.366,50000.0,22452.634
2025-02-12,Bangalore,281,260,2.888,0.027,93.254,0.881,32573.2,56200.0,23626.8
2025-02-12,Chennai,293,253,2.054,0.024,103.745,0.534,31664.583,58600.0,26935.417
2025-02-12,Hyderabad,305,270,3.974,0.031,103.036,1.408,34134.301,61000.0,26865.699
2025-02-13,Mumbai,317,283,6.681,0.026,72.574,1.685,35528.047,63400.0,27871.953
2025-02-13,Delhi,383,359,2.772,0.019,83.332,1.051,44438.587,76600.0,32161.413
2025-02-13,Bangalore,386,349,6.17,0.033,105.534,0.628,43249.488,77200.0,33950.512
2025-02-13,Chennai,368,352,5.427,0.033,89.355,2.471,44368.979,73600.0,29231.021
2025-02-13,Hyderabad,310,283,2.033,0.032,106.327,1.928,35987.032,62000.0,26012.968
2025-02-14,Mumbai,389,374,4.627,0.021,109.362,2.212,47079.838,77800.0,30720.162
2025-02-14,Delhi,235,202,4.015,0.039,95.497,1.95,26170.002,47000.0,20829.998
2025-02-14,Bangalore,363,327,3.311,0.012,93.359,0.557,40452.23,72600.0,32147.77
2025-02-14,Chennai,369,321,6.183,0.011,109.897,1.17,40203.91,73800.0,33596.09
2025-02-14,Hyderabad,276,246,5.09,0.018,72.055,0.531,30505.886,55200.0,24694.114
2025-02-15,Mumbai,351,310,2.982,0.019,70.247,0.77,38287.318,70200.0,31912.682
2025-02-15,Delhi,238,209,4.579,0.038,102.785,0.68,26447.609,47600.0,21152.391
2025-02-15,Bangalore,396,344,5.792,0.02,99.034,1.428,42984.563,79200.0,36215.437
2025-02-15,Chennai,380,331,6.089,0.032,72.533,0.917,40903.626,76000.0,35096.374
2025-02-15,Hyderabad,332,319,4.547,0.035,81.808,0.906,39551.127,66400.0,26848.873
2025-02-16,Mumbai,375,352,6.619,0.049,105.707,0.688,43640.935,75000.0,31359.065
2025-02-16,Delhi,246,209,2.597,0.016,89.397,1.151,26549.54,49200.0,22650.46
2025-02-16,Bangalore,285,256,3.615,0.037,94.27,1.035,32179.998,57000.0,24820.002
2025-02-16,Chennai,259,243,5.708,0.041,92.103,1.872,31016.942,51800.0,20783.058
2025-02-16,Hyderabad,399,349,6.872,0.026,97.908,2.032,43875.132,79800.0,35924.868
2025-02-17,Mumbai,212,200,4.299,0.04,103.059,1.404,25732.667,42400.0,16667.333
2025-02-17,Delhi,280,254,2.682,0.043,93.783,1.411,32123.57,56000.0,23876.43
2025-02-17,Bangalore,281,269,5.27,0.041,98.473,1.446,33987.879,56200.0,22212.121
2025-02-17,Chennai,358,323,3.997,0.038,94.698,1.049,40231.275,71600.0,31368.725
2025-02-17,Hyderabad,267,242,4.093,0.027,85.449,1.31,30549.619,53400.0,22850.381
2025-02-18,Mumbai,327,306,5.156,0.033,81.162,0.986,38024.648,65400.0,27375.352
2025-02-18,Delhi,272,257,2.185,0.029,85.551,2.438,32914.578,54400.0,21485.422
2025-02-18,Bangalore,370,342,5.649,0.042,80.374,1.273,42480.481,74000.0,31519.519
2025-02-18,Chennai,373,352,5.615,0.04,75.679,1.644,43818.953,74600.0,30781.047
2025-02-18,Hyderabad,353,322,5.414,0.031,80.442,2.436,40662.444,70600.0,29937.556
2025-02-19,Mumbai,253,247,4.31,0.017,91.004,2.042,31571.278,50600.0,19028.722
2025-02-19,Delhi,266,255,5.854,0.037,73.865,0.973,31825.111,53200.0,21374.889
2025-02-19,Bangalore,310,272,4.53,0.038,99.25,1.057,34160.847,62000.0,27839.153
2025-02-19,Chennai,366,338,6.583,0.014,96.475,2.492,42770.531,73200.0,30429.469
2025-02-19,Hyderabad,265,241,3.603,0.032,108.526,1.198,30604.258,53000.0,22395.742
2025-02-20,Mumbai,313,280,3.146,0.026,83.882,1.315,35096.293,62600.0,27503.707
2025-02-20,Delhi,304,260,3.119,0.042,89.279,1.83,33007.995,60800.0,27792.005
2025-02-20,Bangalore,268,249,6.388,0.035,107.576,2.284,32097.896,53600.0,21502.104
2025-02-20,Chennai,222,210,6.365,0.012,86.998,1.37,26755.099,44400.0,17644.901
2025-02-20,Hyderabad,375,347,2.941,0.044,108.789,0.744,43099.781,75000.0,31900.219
2025-02-21,Mumbai,219,188,6.64,0.015,72.218,1.104,23834.183,43800.0,19965.817
2025-02-21,Delhi,210,198,5.401,0.035,108.218,1.141,25412.499,42000.0,16587.501
2025-02-21,Bangalore,328,308,5.965,0.027,100.922,2.436,39187.26,65600.0,26412.74
2025-02-21,Chennai,226,211,6.254,0.026,85.362,1.884,27115.778,45200.0,18084.222
2025-02-21,Hyderabad,219,198,5.467,0.036,107.75,0.603,25138.92,43800.0,18661.08
2025-02-22,Mumbai,288,264,4.236,0.029,70.395,0.69,32728.857,57600.0,24871.143
2025-02-22,Delhi,313,287,3.155,0.023,104.027,1.182,36071.304,62600.0,26528.696
2025-02-22,Bangalore,277,236,5.618,0.024,92.002,1.869,30174.748,55400.0,25225.252
2025-02-22,Chennai,245,228,5.726,0.029,84.49,1.106,28758.068,49000.0,20241.932
2025-02-22,Hyderabad,280,254,2.263,0.041,95.654,2.011,32441.859,56000.0,23558.141
2025-02-23,Mumbai,302,274,2.016,0.022,85.328,2.201,34833.573,60400.0,25566.427
2025-02-23,Delhi,238,230,4.299,0.044,87.322,2.199,29572.913,47600.0,18027.087
2025-02-23,Bangalore,236,230,2.179,0.018,83.272,0.648,28756.883,47200.0,18443.117
2025-02-23,Chennai,394,350,3.903,0.02,95.765,1.761,43838.304,78800.0,34961.696
2025-02-23,Hyderabad,344,330,2.023,0.041,86.732,1.858,41396.23,68800.0,27403.77
2025-02-24,Mumbai,215,196,4.187,0.04,92.101,1.315,25098.615,43000.0,17901.385
2025-02-24,Delhi,317,295,5.288,0.046,101.796,1.805,37320.642,63400.0,26079.358
2025-02-24,Bangalore,353,341,3.541,0.021,101.228,1.559,42711.721,70600.0,27888.279
2025-02-24,Chennai,273,233,4.699,0.035,102.683,1.541,29757.358,54600.0,24842.642
2025-02-24,Hyderabad,251,236,5.427,0.016,95.922,1.546,30052.054,50200.0,20147.946
2025-02-25,Mumbai,265,231,6.246,0.036,80.221,1.082,29063.174,53000.0,23936.826
2025-02-25,Delhi,316,305,4.593,0.045,88.538,0.744,37857.306,63200.0,25342.694
2025-02-25,Bangalore,277,259,2.137,0.017,107.538,1.032,32671.353,55400.0,22728.647
2025-02-25,Chennai,218,189,5.562,0.02,104.808,1.439,24447.548,43600.0,19152.452
2025-02-25,Hyderabad,280,256,3.88,0.033,84.345,0.601,31863.712,56000.0,24136.288
2025-02-26,Mumbai,250,233,5.818,0.01,76.99,1.025,29242.358,50000.0,20757.642
2025-02-26,Delhi,313,302,4.524,0.05,83.645,0.703,37428.155,62600.0,25171.845
2025-02-26,Bangalore,295,268,3.186,0.034,100.514,1.437,33883.807,59000.0,25116.193
2025-02-26,Chennai,358,340,4.969,0.037,105.369,2.193,42950.189,71600.0,28649.811
2025-02-26,Hyderabad,246,228,5.882,0.011,85.032,1.128,28774.304,49200.0,20425.696
2025-02-27,Mumbai,391,378,5.393,0.033,85.438,1.748,47088.562,78200.0,31111.438
2025-02-27,Delhi,250,241,4.729,0.033,85.099,2.191,30866.5,50000.0,19133.5
2025-02-27,Bangalore,285,243,2.095,0.018,74.883,1.052,30434.767,57000.0,26565.233
2025-02-27,Chennai,379,338,5.613,0.025,96.665,1.576,42314.668,75800.0,33485.332
2025-02-27,Hyderabad,256,217,5.652,0.015,78.512,2.333,27991.832,51200.0,23208.168
2025-02-28,Mumbai,236,228,3.522,0.044,104.904,2.037,29427.749,47200.0,17772.251
2025-02-28,Delhi,261,248,4.332,0.048,73.743,2.374,31684.297,52200.0,20515.703
2025-02-28,Bangalore,348,324,3.994,0.021,92.098,1.677,40639.548,69600.0,28960.452
2025-02-28,Chennai,283,264,5.362,0.037,95.185,0.706,32984.984,56600.0,23615.016
2025-02-28,Hyderabad,350,302,6.346,0.043,100.609,1.324,37908.333,70000.0,32091.667
2025-03-01,Mumbai,349,302,5.079,0.018,80.6,0.924,37507.901,69800.0,32292.099
2025-03-01,Delhi,255,242,3.709,0.024,104.397,1.871,31019.546,51000.0,19980.454
2025-03-01,Bangalore,289,265,2.433,0.024,102.888,2.214,33935.747,57800.0,23864.253
2025-03-01,Chennai,303,269,2.876,0.017,109.174,1.636,34189.623,60600.0,26410.377
2025-03-01,Hyderabad,210,189,2.819,0.028,95.809,1.911,24593.827,42000.0,17406.173
2025-03-02,Mumbai,335,304,2.425,0.043,73.766,2.27,38352.561,67000.0,28647.439
2025-03-02,Delhi,226,212,3.822,0.023,79.971,1.311,26895.106,45200.0,18304.894
2025-03-02,Bangalore,372,332,2.037,0.044,80.769,1.973,41634.018,74400.0,32765.982
2025-03-02,Chennai,236,231,2.285,0.012,74.212,1.545,29234.701,47200.0,17965.299
2025-03-02,Hyderabad,225,220,6.242,0.017,98.357,0.929,27848.09,45000.0,17151.91
2025-03-03,Mumbai,304,288,2.243,0.014,93.059,1.998,36489.797,60800.0,24310.203
2025-03-03,Delhi,307,273,6.563,0.046,106.32,2.058,34852.013,61400.0,26547.987
2025-03-03,Bangalore,391,356,4.938,0.024,109.107,1.82,44720.978,78200.0,33479.022
2025-03-03,Chennai,286,274,5.243,0.013,86.709,0.64,34067.059,57200.0,23132.941
2025-03-03,Hyderabad,367,357,4.96,0.011,71.515,0.537,43823.623,73400.0,29576.377
2025-03-04,Mumbai,276,256,6.836,0.015,71.43,0.705,31786.701,55200.0,23413.299
2025-03-04,Delhi,268,253,6.929,0.048,82.024,1.165,31762.764,53600.0,21837.236
2025-03-04,Bangalore,392,349,3.479,0.031,99.836,1.173,43464.923,78400.0,34935.077
2025-03-04,Chennai,258,244,2.395,0.047,95.408,1.569,31018.517,51600.0,20581.483
2025-03-04,Hyderabad,226,214,4.985,0.025,83.879,1.612,27324.576,45200.0,17875.424
2025-03-05,Mumbai,326,297,4.333,0.035,85.705,0.967,36980.772,65200.0,28219.228
2025-03-05,Delhi,347,315,6.625,0.03,95.227,2.274,39889.219,69400.0,29510.781
2025-03-05,Bangalore,339,322,6.581,0.019,81.24,1.453,40178.796,67800.0,27621.204
2025-03-05,Chennai,379,338,2.047,0.026,106.449,0.961,42105.073,75800.0,33694.927
2025-03-05,Hyderabad,215,200,4.511,0.044,98.128,1.233,25597.838,43000.0,17402.162
2025-03-06,Mumbai,346,298,2.239,0.048,109.526,0.552,37131.091,69200.0,32068.909
2025-03-06,Delhi,342,321,2.815,0.011,100.809,0.722,39888.873,68400.0,28511.127
2025-03-06,Bangalore,247,217,3.095,0.022,85.658,1.189,27491.117,49400.0,21908.883
2025-03-06,Chennai,204,178,6.509,0.014,74.112,1.057,22629.763,40800.0,18170.237
2025-03-06,Hyderabad,345,313,6.932,0.032,84.946,1.198,39008.327,69000.0,29991.673
2025-03-07,Mumbai,232,212,5.047,0.029,103.521,2.443,27696.666,46400.0,18703.334
2025-03-07,Delhi,369,356,5.416,0.043,86.479,2.139,44654.507,73800.0,29145.493
2025-03-07,Bangalore,390,336,4.991,0.043,104.324,0.716,41721.345,78000.0,36278.655
2025-03-07,Chennai,215,188,2.676,0.049,93.313,0.769,23877.868,43000.0,19122.132
2025-03-07,Hyderabad,279,272,5.348,0.016,91.253,1.394,34249.325,55800.0,21550.675
2025-03-08,Mumbai,303,287,3.444,0.036,82.267,1.39,35957.641,60600.0,24642.359
2025-03-08,Delhi,298,267,2.226,0.042,90.184,1.222,33553.052,59600.0,26046.948
2025-03-08,Bangalore,296,284,6.23,0.035,87.009,1.335,35617.672,59200.0,23582.328
2025-03-08,Chennai,311,276,5.712,0.018,106.259,1.909,35137.127,62200.0,27062.873
2025-03-08,Hyderabad,222,213,2.719,0.033,87.527,1.818,27344.509,44400.0,17055.491
2025-03-09,Mumbai,396,361,5.344,0.05,88.448,1.93,45169.255,79200.0,34030.745
2025-03-09,Delhi,351,330,6.106,0.044,84.626,0.945,40918.803,70200.0,29281.197
2025-03-09,Bangalore,389,375,3.696,0.042,85.413,2.248,46978.355,77800.0,30821.645
2025-03-09,Chennai,272,253,2.806,0.039,74.789,1.753,31984.588,54400.0,22415.412
2025-03-09,Hyderabad,295,276,5.586,0.05,96.756,2.282,35228.628,59000.0,23771.372
2025-03-10,Mumbai,305,263,2.533,0.043,92.519,0.685,32827.494,61000.0,28172.506
2025-03-10,Delhi,383,364,4.971,0.045,103.302,1.705,45565.487,76600.0,31034.513
2025-03-10,Bangalore,276,236,2.962,0.047,71.829,1.786,29931.182,55200.0,25268.818
2025-03-10,Chennai,334,305,2.347,0.038,87.215,1.63,38287.086,66800.0,28512.914
2025-03-10,Hyderabad,369,356,3.472,0.012,87.837,1.982,44589.386,73800.0,29210.614
2025-03-11,Mumbai,269,261,5.692,0.035,104.07,1.433,33077.114,53800.0,20722.886
2025-03-11,Delhi,386,336,5.529,0.033,76.161,1.549,41856.03,77200.0,35343.97
2025-03-11,Bangalore,356,319,3.964,0.014,89.108,0.717,39529.776,71200.0,31670.224
2025-03-11,Chennai,332,282,2.057,0.042,91.551,2.086,35798.261,66400.0,30601.739
2025-03-11,Hyderabad,331,294,4.461,0.046,109.492,2.301,37525.398,66200.0,28674.602
2025-03-12,Mumbai,206,177,4.173,0.039,77.298,1.154,22589.789,41200.0,18610.211
2025-03-12,Delhi,243,236,3.767,0.04,92.931,2.267,30382.799,48600.0,18217.201
2025-03-12,Bangalore,276,241,5.899,0.027,74.635,1.97,30651.492,55200.0,24548.508
2025-03-12,Chennai,291,265,3.974,0.028,96.618,1.622,33576.965,58200.0,24623.035
2025-03-12,Hyderabad,346,315,4.472,0.038,75.693,1.207,39160.182,69200.0,30039.818
2025-03-13,Mumbai,256,222,5.432,0.039,108.658,2.403,28928.3,51200.0,22271.7
2025-03-13,Delhi,341,303,6.94,0.032,75.913,1.654,37946.187,68200.0,30253.813
2025-03-13,Bangalore,397,377,4.319,0.024,97.449,0.797,46612.828,79400.0,32787.172
2025-03-13,Chennai,274,268,6.827,0.035,82.92,2.074,34026.048,54800.0,20773.952
2025-03-13,Hyderabad,293,271,2.609,0.024,99.307,0.923,33974.655,58600.0,24625.345
2025-03-14,Mumbai,236,203,5.796,0.032,92.733,0.665,25619.697,47200.0,21580.303
2025-03-14,Delhi,231,206,4.607,0.028,76.948,1.157,26067.925,46200.0,20132.075
2025-03-14,Bangalore,241,210,4.176,0.033,91.296,2.496,27361.075,48200.0,20838.925
2025-03-14,Chennai,319,301,3.25,0.035,105.594,1.702,38026.853,63800.0,25773.147
2025-03-14,Hyderabad,396,366,3.623,0.014,79.795,2.468,45952.145,79200.0,33247.855
2025-03-15,Mumbai,384,361,4.383,0.018,76.993,2.295,45237.591,76800.0,31562.409
2025-03-15,Delhi,248,216,5.157,0.018,98.899,1.193,27505.541,49600.0,22094.459
2025-03-15,Bangalore,284,268,6.841,0.048,97.761,2.448,34361.379,56800.0,22438.621
2025-03-15,Chennai,343,315,5.903,0.036,72.703,1.638,39346.184,68600.0,29253.816
2025-03-15,Hyderabad,268,255,6.594,0.02,83.237,0.698,31781.209,53600.0,21818.791
2025-03-16,Mumbai,209,201,5.76,0.037,99.845,0.771,25503.851,41800.0,16296.149
2025-03-16,Delhi,280,242,5.007,0.031,83.182,0.944,30344.0,56000.0,25656.0
2025-03-16,Bangalore,256,250,5.22,0.044,78.116,1.717,31639.726,51200.0,19560.274
2025-03-16,Chennai,339,296,2.805,0.022,72.276,2.343,37414.132,67800.0,30385.868
2025-03-16,Hyderabad,368,325,6.18,0.014,106.745,1.322,40728.61,73600.0,32871.39
2025-03-17,Mumbai,296,282,4.545,0.011,96.837,1.965,35790.99,59200.0,23409.01
2025-03-17,Delhi,320,277,2.068,0.03,101.424,0.606,34557.345,64000.0,29442.655
2025-03-17,Bangalore,299,292,3.083,0.048,90.107,0.961,36421.414,59800.0,23378.586
2025-03-17,Chennai,338,290,5.071,0.041,93.965,1.842,36660.777,67600.0,30939.223
2025-03-17,Hyderabad,361,333,2.281,0.019,85.506,1.797,41713.474,72200.0,30486.526
2025-03-18,Mumbai,310,279,5.733,0.016,94.106,0.89,34866.296,62000.0,27133.704
2025-03-18,Delhi,216,195,4.703,0.029,106.431,0.743,24835.75,43200.0,18364.25
2025-03-18,Bangalore,292,282,4.555,0.033,95.688,0.624,35108.808,58400.0,23291.192
2025-03-18,Chennai,398,374,2.372,0.031,89.906,1.858,46708.289,79600.0,32891.711
2025-03-18,Hyderabad,382,342,6.448,0.024,98.335,0.692,42369.264,76400.0,34030.736
2025-03-19,Mumbai,319,283,5.322,0.031,92.098,0.567,35164.691,63800.0,28635.309
2025-03-19,Delhi,316,292,5.412,0.04,91.992,0.59,36255.125,63200.0,26944.875
2025-03-19,Bangalore,382,351,5.152,0.038,102.4,1.877,44082.322,76400.0,32317.678
2025-03-19,Chennai,224,196,5.402,0.036,72.772,2.159,25327.234,44800.0,19472.766
2025-03-19,Hyderabad,215,187,2.732,0.03,98.643,2.172,24512.576,43000.0,18487.424
2025-03-20,Mumbai,247,241,3.228,0.042,96.272,1.538,30651.897,49400.0,18748.103
2025-03-20,Delhi,363,326,3.129,0.043,76.994,0.603,40191.413,72600.0,32408.587
2025-03-20,Bangalore,229,209,4.504,0.024,83.763,1.346,26590.449,45800.0,19209.551
2025-03-20,Chennai,222,215,3.523,0.041,82.372,0.635,26941.369,44400.0,17458.631
2025-03-20,Hyderabad,388,380,4.837,0.011,79.073,1.195,46988.207,77600.0,30611.793
2025-03-21,Mumbai,253,245,2.849,0.014,79.905,1.997,31197.777,50600.0,19402.223
2025-03-21,Delhi,233,217,6.956,0.034,87.065,2.031,27925.944,46600.0,18674.056
2025-03-21,Bangalore,211,191,6.062,0.05,97.996,2.267,25033.229,42200.0,17166.771
2025-03-21,Chennai,314,292,4.67,0.012,80.306,1.343,36514.437,62800.0,26285.563
2025-03-21,Hyderabad,347,309,5.278,0.04,107.338,0.676,38491.359,69400.0,30908.641
2025-03-22,Mumbai,377,354,2.834,0.038,105.028,0.625,43842.645,75400.0,31557.355
