Date,Region,Ad_Spend,Leads,Conversion_Rate,Discount_Percent,Revenue
24-09-2025,Bangalore,127721.28,145,0.1218,23.31,2553.96
24-09-2025,Pune,147724.35,152,0.1265,16.12,2836.98
25-09-2025,Mumbai,111402.1,152,0.1088,23.09,3086.32
25-09-2025,Delhi,154189.31,151,0.121,14.52,1400.14
25-09-2025,Bangalore,100487.07,164,0.1188,8.33,8609
25-09-2025,Pune,154234.74,155,0.0987,21.15,-2244.55
26-09-2025,Mumbai,92324.93,159,0.1008,15.43,5255.94
26-09-2025,Delhi,135197.15,155,0.0967,21.98,-727.52
26-09-2025,Bangalore,121079.84,160,0.1074,14.51,3620.87
26-09-2025,Pune,95109.55,144,0.1056,11.85,4506.62
27-09-2025,Mumbai,83386.76,162,0.1079,11.78,7968.04
27-09-2025,Delhi,141665.16,158,0.1324,12.78,5467.44
27-09-2025,Bangalore,159161.6,147,0.1022,14.62,-2351.08
27-09-2025,Pune,120554.41,142,0.1119,9.39,2891.8
28-09-2025,Mumbai,141226.59,158,0.1102,11.32,2161.29
28-09-2025,Delhi,91681.35,153,0.1065,18.87,5245.56
28-09-2025,Bangalore,140672.69,155,0.1143,19.67,1681.13
28-09-2025,Pune,106893.23,143,0.1269,11.28,6335.76
29-09-2025,Mumbai,159733.81,155,0.1161,23.92,-375.22
29-09-2025,Delhi,137720.94,164,0.1409,21.98,7132.89
29-09-2025,Bangalore,131494.34,143,0.1354,13.68,4841.25
29-09-2025,Pune,97720.08,152,0.1425,14.88,10402.24
30-09-2025,Mumbai,125892.26,155,0.1415,23.14,7034.87
30-09-2025,Delhi,150057.36,145,0.122,7.68,1912.62
30-09-2025,Bangalore,82110.69,140,0.1198,22.08,6347.29
30-09-2025,Pune,120413.26,144,0.1046,20.55,968.73
01-10-2025,Mumbai,119482.47,161,0.1039,12.68,3513.24
01-10-2025,Delhi,101189.3,145,0.1302,16.55,7107.45
01-10-2025,Bangalore,152335.3,163,0.1008,21.3,-933.2
01-10-2025,Pune,109591.09,152,0.1308,9.98,7926.98
02-10-2025,Mumbai,150774,141,0.1435,14.78,3674.92
02-10-2025,Delhi,85946.52,155,0.1322,9.95,10907.81
02-10-2025,Bangalore,107016.86,147,0.1124,13.17,4497.55
02-10-2025,Pune,152511.32,164,0.1137,19.72,1426.09
03-10-2025,Mumbai,93934.74,145,0.1109,14.76,5212.47
03-10-2025,Delhi,133920.11,164,0.1187,13.28,4740.96
03-10-2025,Bangalore,100092.67,143,0.1382,12.17,8541.18
03-10-2025,Pune,111698.84,158,0.1014,12.61,3589.73
04-10-2025,Mumbai,150113.68,140,0.1102,19.4,-1525.11
04-10-2025,Delhi,121057.26,151,0.1046,19.97,1695.53
04-10-2025,Bangalore,95089.64,146,0.1359,13.97,8928.86
04-10-2025,Pune,95519.52,158,0.1345,21.37,9566.4
05-10-2025,Mumbai,99624.38,149,0.1239,20.83,6416
05-10-2025,Delhi,95341.88,154,0.0998,20.78,3761.94
05-10-2025,Bangalore,119442.33,151,0.1294,13.78,6213.49
05-10-2025,Pune,150105.12,143,0.0974,9.39,-2018.88
06-10-2025,Mumbai,158915.82,146,0.114,16.16,-857.26
06-10-2025,Delhi,150127.85,147,0.135,18.63,2970.91
06-10-2025,Bangalore,107130.47,160,0.1416,24.97,9438.76
06-10-2025,Pune,98832.58,163,0.1141,6.15,8107.05
07-10-2025,Mumbai,80740.2,156,0.1022,16,6267.82
07-10-2025,Delhi,111658.95,142,0.1101,16.64,2806.24
07-10-2025,Bangalore,104073.53,149,0.0966,7.82,3204.31
07-10-2025,Pune,103767.7,143,0.1055,15.66,3150.02
08-10-2025,Mumbai,92590.28,164,0.0985,7.13,6186.68
08-10-2025,Delhi,104426.07,155,0.0994,17.37,3228.13
08-10-2025,Bangalore,101152.34,145,0.136,6.15,8994.8
08-10-2025,Pune,97044.59,141,0.124,13.63,6414.13
09-10-2025,Mumbai,155926.37,160,0.1439,17.85,5651.7
09-10-2025,Delhi,124696.56,159,0.1358,21.63,6955.24
09-10-2025,Bangalore,95109.61,164,0.1278,24.99,8942.53
09-10-2025,Pune,101045.58,161,0.1308,10.37,9921.96
10-10-2025,Mumbai,80072.47,155,0.1179,13.33,8934.64
10-10-2025,Delhi,137137.23,155,0.1142,15.04,2488.51
10-10-2025,Bangalore,83565.6,148,0.123,8.56,8992.42
10-10-2025,Pune,92073.28,164,0.1175,17.9,8277.73
11-10-2025,Mumbai,91709.85,163,0.1373,10.87,12114.35
11-10-2025,Delhi,110415.6,160,0.1106,24.81,4178.58
11-10-2025,Bangalore,86068.12,160,0.1175,14.49,8747.04
11-10-2025,Pune,116611.65,156,0.1418,23.59,8104.16
12-10-2025,Mumbai,152741.2,152,0.1133,14.84,461.91
12-10-2025,Delhi,135191.68,140,0.1059,23.45,-1032.79
12-10-2025,Bangalore,145214.42,155,0.115,7.48,2559.55
12-10-2025,Pune,109890.77,154,0.1282,9.04,7850.55
13-10-2025,Mumbai,80622.72,155,0.1392,17.85,11723.02
13-10-2025,Delhi,80450.51,146,0.1168,15.56,7446.42
13-10-2025,Bangalore,131013.12,159,0.0981,12.62,1231.79
13-10-2025,Pune,94334.37,144,0.124,9.99,7427.84
14-10-2025,Mumbai,85928.7,161,0.1063,15.82,6940.94
14-10-2025,Delhi,138881.39,155,0.1431,16.36,6649.78
14-10-2025,Bangalore,156005.53,154,0.1002,17.57,-1919.29
14-10-2025,Pune,103056.96,144,0.099,24.21,1523.14
15-10-2025,Mumbai,91354.66,157,0.1295,17.85,9413.12
15-10-2025,Delhi,95121.38,149,0.1268,11.25,8261.09
15-10-2025,Bangalore,97395.81,159,0.1115,17.6,6224.76
15-10-2025,Pune,155128.7,161,0.0996,14.75,-954.53
16-10-2025,Mumbai,151265.93,141,0.1435,24.03,2698.89
16-10-2025,Delhi,86261.96,159,0.1134,22.05,7204.28
16-10-2025,Bangalore,113470.67,158,0.125,18.74,6528.21
16-10-2025,Pune,128202.07,155,0.1245,9.55,5518.08
17-10-2025,Mumbai,107675.96,162,0.1338,9.03,9997.73
17-10-2025,Delhi,83527.38,144,0.103,6.64,5814.32
17-10-2025,Bangalore,117619.93,147,0.1007,19.37,1104.04
17-10-2025,Pune,107035.65,157,0.1266,18.26,7346.6
18-10-2025,Mumbai,146138.21,149,0.1092,15.64,94.32
18-10-2025,Delhi,142903.43,154,0.1363,17.06,4987.16
18-10-2025,Bangalore,99905.31,151,0.0965,14.34,3148.47
18-10-2025,Pune,147460.96,140,0.1356,13.64,2871.95
19-10-2025,Mumbai,88191.56,141,0.1059,19.06,4208.06
19-10-2025,Delhi,108194.88,149,0.1305,20.11,6607.84
19-10-2025,Bangalore,84068.32,160,0.1155,12.41,8825.95
19-10-2025,Pune,81136.17,152,0.1413,21.28,11236.28
20-10-2025,Mumbai,94452.39,161,0.1178,20.58,7469.5
20-10-2025,Delhi,132784.22,141,0.1021,20.04,-881.22
20-10-2025,Bangalore,111751.04,152,0.1034,23.38,2197.32
20-10-2025,Pune,85152.41,149,0.1076,13.57,6161.72
21-10-2025,Mumbai,81533.83,146,0.1338,10.33,10351.6
21-10-2025,Delhi,119217.76,148,0.1331,21.46,5637.99
21-10-2025,Bangalore,119480.73,146,0.1314,19.29,5304.96
21-10-2025,Pune,99701.66,162,0.101,24.67,3926.32
